0,1,2,3,4,5,6,7,8,9,10,y
0.509196083809416,0.6326089415995813,-0.822569715171236,0.3059128153780896,-0.4254588998779805,-0.5227783066004302,-0.8806248796412371,-0.45559937059438155,-1.8708238555192889,-1.1589088702920542,-1.3847480298946546,0
-4.468277622254405,-0.3297672181496985,0.7061751313517359,0.7688053117162357,0.18764927429228412,-0.6430165235874262,1.3848000379409513,2.007579394045498,-1.0910176022642821,-0.5015500993607976,-0.5296301520077028,0
-3.737507625895185,1.196800305518212,0.8436805978627138,-0.3850695517551448,-0.33947588500334414,0.028970783096556586,0.03259490511997463,-0.0028223354153271802,0.5354174404384862,-0.03290111299688288,1.0851015377631634,0
1.0323193700208388,0.2803695309817351,1.5375417700354128,0.6347035858495522,0.3567038919609412,0.04125979720910423,1.0822947655892559,2.2927418449271895,0.41304108235879783,0.7558099749503795,-0.4385812402514663,0
0.9890487340695455,-1.8043493030474629,0.6232557777240076,-0.799945232919551,-0.7544511575452246,0.17729638242363155,-0.3861565750411948,-0.07060580441768854,0.37642453011613947,0.8293393435215239,1.1871060324008822,0
-3.297750760739452,1.4900442111132879,-0.4226452772377851,0.11247788305290513,0.14433251640258193,-0.3813349211837392,-0.2604837013490472,-0.5523590522521303,0.30289851577426286,1.2030219093522583,0.022737249932553695,0
-3.3485557221350915,0.4074166736236499,0.3286888224963165,-0.006993017022788852,-0.6394247932823238,0.83033437956767,-0.33801020928566167,0.5577425589669849,0.6304677937799322,-0.46050548093519794,0.08601095162284873,0
0.40062758190014564,0.4453303353195722,-0.04983962881791537,0.15123724477466766,-0.5031597225304575,0.6352268879300061,-0.7532230369721502,0.3217860158329084,-0.5839045818001961,-1.483248652026055,0.16595992601882564,0
0.912130008236191,-0.2007592937178951,0.987412812382378,-0.7680100029831277,-0.708061493788315,0.6724819054255124,-0.08791647635570693,0.4453411876366376,1.115314560528001,0.8201480599997868,0.19422361564012486,0
-2.6557826144978733,-1.2444926303553823,0.8607492064274389,1.6056637302903052,0.2834146403751506,-0.8021355228657312,-0.09422303913012078,1.4610155718839009,-1.6029942160780533,-0.7755803272891312,0.3047305548011269,0
0.8461055972671745,-0.12671425229784591,0.10205655842565241,-2.1588629560704344,-1.1171573766186835,0.13668877984936423,1.718490877828752,0.7191315785543139,-1.153146697418172,-0.3898521430823666,-0.42772620025494357,0
0.4218443536129394,-0.6600917143631846,0.6738769516982492,-0.2337874145514332,0.11645735446601362,-0.48193015974801595,-0.4189879640595404,-0.6391878606991707,1.0774576203990756,-0.8551654387231805,0.4183690566867314,0
0.43493711128651424,1.4002964006757574,-1.5458415554633882,0.36355841934185906,-0.47296377681084056,0.3180322999326251,-0.5200196014157833,0.29229543367913463,0.1137421120661407,-0.32036341052748907,-0.655446968179358,0
0.3524244708362419,2.4854698845781296,-0.04463037888158415,0.3399642979460938,-0.2851681644728803,-0.8890980333634284,-0.8617311801413653,-0.6214399157064266,-0.9589925107019192,-0.3307025769762091,-0.8784820552094638,1
